targeted_fraction,qini,random_baseline,model
0.03930540889358207,14.11392405063291,12.817740997625162,s_learner
0.039422738472368886,13.962025316455694,12.85600291105091,s_learner
0.039540068051155695,14.810126582278478,12.894264824476656,s_learner
0.03965739762994251,15.658227848101262,12.932526737902403,s_learner
0.03977472720872932,15.830188679245282,12.97078865132815,s_learner
0.03989205678751613,16.0,13.009050564753895,s_learner
0.04000938636630295,16.16770186335404,13.047312478179643,s_learner
0.04012671594508976,16.01863354037267,13.08557439160539,s_learner
0.040244045523876566,16.185185185185183,13.123836305031135,s_learner
0.04036137510266338,17.037037037037035,13.162098218456883,s_learner
0.04047870468145019,17.20245398773006,13.20036013188263,s_learner
0.04059603426023701,17.365853658536583,13.238622045308377,s_learner
0.04071336383902382,17.21951219512195,13.276883958734123,s_learner
0.04083069341781063,18.073170731707314,13.315145872159869,s_learner
0.040948022996597444,17.926829268292686,13.353407785585617,s_learner
0.041065352575384254,17.78048780487805,13.391669699011363,s_learner
0.04118268215417107,17.945454545454545,13.42993161243711,s_learner
0.04130001173295788,17.8,13.468193525862857,s_learner
0.04141734131174469,17.963855421686745,13.506455439288603,s_learner
0.041534670890531505,18.12574850299401,13.54471735271435,s_learner
0.041652000469318315,17.982035928143713,13.582979266140097,s_learner
0.041769330048105124,17.838323353293415,13.621241179565843,s_learner
0.04188665962689194,18.694610778443113,13.65950309299159,s_learner
0.04200398920567875,18.857142857142858,13.697765006417336,s_learner
0.04212131878446557,18.714285714285715,13.736026919843086,s_learner
0.042238648363252376,18.875739644970416,13.77428883326883,s_learner
0.042355977942039186,18.733727810650887,13.812550746694576,s_learner
0.042473307520826,19.591715976331358,13.850812660120326,s_learner
0.04259063709961281,19.449704142011832,13.88907457354607,s_learner
0.04270796667839962,19.30769230769231,13.927336486971816,s_learner
0.04282529625718644,19.47058823529412,13.965598400397566,s_learner
0.04294262583597325,19.329411764705885,14.003860313823312,s_learner
0.043059955414760064,19.49122807017544,14.04212222724906,s_learner
0.04317728499354687,19.350877192982452,14.080384140674806,s_learner
0.04329461457233368,19.210526315789473,14.118646054100552,s_learner
0.0434119441511205,19.070175438596493,14.1569079675263,s_learner
0.04352927372990731,18.92982456140351,14.195169880952045,s_learner
0.043646603308694125,19.789473684210524,14.233431794377793,s_learner
0.043763932887480934,19.95348837209302,14.27169370780354,s_learner
0.043881262466267744,19.813953488372093,14.309955621229285,s_learner
0.04399859204505456,19.976878612716764,14.348217534655033,s_learner
0.04411592162384137,20.137931034482758,14.38647944808078,s_learner
0.04423325120262818,20.0,14.424741361506525,s_learner
0.044350580781414996,20.160000000000004,14.463003274932273,s_learner
0.044467910360201805,20.02285714285714,14.501265188358019,s_learner
0.04458523993898862,19.885714285714286,14.539527101783767,s_learner
0.04470256951777543,20.045454545454547,14.577789015209513,s_learner
0.04481989909656224,20.20338983050847,14.616050928635259,s_learner
0.04493722867534906,20.359550561797754,14.654312842061007,s_learner
0.04505455825413587,20.51396648044693,14.692574755486753,s_learner
0.04517188783292268,20.666666666666668,14.7308366689125,s_learner
